game,14764
play,3168
please,2463
problem,2382
fun,2345
love,2278
friend,2029
star,1974
world,1808
thing,1764
people,1556
time,1525
download,1424
fix,1387
lot,1194
get,1192
item,1124
character,1109
zems,1104
use,994
clothes,971
work,967
phone,960
try,952
post,912
pls,895
video,883
amaze,878
money,838
zem,831
day,805
lag,799
avatar,764
thank,763
way,742
coin,724
something,693
account,677
change,640
guy,624
hope,621
load,603
everything,568
dress,558
creator,543
bug,538
gift,538
thanks,520
year,497
dont,489
gem,489
help,480
option,474
cool,473
rate,455
create,434
stuff,405
cause,400
issue,397
look,385
photo,379
make,372
reason,370
hair,369
picture,367
feature,361
dance,360
update,348
cute,341
everyone,337
error,325
anything,322
bagus,322
someone,317
outfit,314
need,306
plz,305
face,303
aku,297
join,296
bit,294
alot,293
style,291
name,288
player,288
cuz,285
ini,285
buy,281
edit,280
life,279
log,279
watch,279
enter,271
show,270
start,270
glitch,269
talk,260
room,259
kinda,252
earn,251
others,248
body,246
cant,246
connection,246
jump,235
price,232
internet,230
enjoy,229
add,227
nothing,225
saya,221
master,220
network,220
bts,219
let,219
place,217
wow,217
map,213
roblox,212
banget,209
screen,203
diamond,200
bye,198
tapi,197
message,196
person,195
month,191
bisa,190
hate,189
kind,186
blackpink,181
see,181
suka,179
meet,178
tho,178
wait,177
tiktok,173
thats,171
hello,170
experience,168
girl,168
data,167
group,166
request,165
music,164
interest,163
grab,162
crash,161
soo,161
week,160
user,159
kid,158
number,158
gon,149
idk,148
part,148
house,147
laggy,146
review,145
word,145
country,144
party,144
think,144
design,143
type,143
yeah,143
device,142
wan,142
recommend,141
button,140
storage,140
tell,140
today,139
version,137
track,136
btw,134
code,134
email,134
feel,133
dan,132
song,132
anyone,131
pic,131
quality,130
clothing,128
install,128
delete,127
home,126
fact,125
sorry,125
password,124
age,123
sign,122
cost,120
hour,120
sister,120
call,118
wifi,118
comment,117
tok,116
hang,115
kpop,115
tik,115
chat,114
rating,114
camera,113
idea,112
fan,111
family,110
okay,110
pay,110
chance,109
instagram,107
lol,106
sangat,106
suggestion,105
wish,105
search,104
task,104
yang,104
send,103
super,102
medium,101
fashion,100
zepto,100
seru,99
acc,98
eye,98
jadi,98
space,98
background,97
color,96
etc,96
move,95
shop,95
stop,95
freeze,94
share,94
store,94
event,93
follower,93
hey,93
sound,92
ask,91
minute,91
boy,88
keep,88
report,88
box,87
developer,87
hack,87
rumor,87
turn,87
mean,86
online,86
ppl,86
kick,85
notification,85
job,83
purchase,83
amount,82
hai,82
login,82
annoy,81
mom,81
youtube,81
click,80
everytime,80
give,79
sooo,79
ang,78
example,78
opinion,78
scratch,78
nya,77
template,77
thx,77
record,76
story,76
want,76
night,75
take,75
cousin,74
gak,74
team,74
juga,73
press,73
check,72
zpt,72
customize,71
mind,71
noise,71
awesome,70
card,69
heard,69
plss,69
pop,69
sama,69
yes,69
application,68
end,68
question,68
solve,68
anyways,67
creepy,67
crew,67
facebook,67
hacker,67
banyak,66
lagi,66
section,66
waste,66
animation,65
bintang,65
hand,65
mau,65
profile,65
scar,65
shirt,65
collect,64
itu,64
support,64
voice,64
hehe,63
rat,63
bore,62
control,62
mini,62
customization,61
member,61
pero,61
date,60
dis,60
idol,60
size,60
upload,60
ako,59
realy,59
reward,59
access,58
bgt,58
fine,58
perfect,58
choice,57
sih,57
system,57
ada,56
guess,56
lang,56
nice,56
omg,56
page,56
vids,56
coz,55
dream,55
mine,55
point,55
improvement,54
know,54
offer,54
yesterday,54
accessory,53
find,53
right,53
school,53
addict,52
google,52
rest,52
shape,51
volume,51
complaint,50
deh,50
function,50
gain,50
ganda,50
kasih,50
morning,50
park,50
stay,50
thankyou,50
visit,50
wont,50
brother,49
channel,49
soooo,49
care,48
come,48
exit,48
luv,48
tablet,48
trouble,48
understand,48
aja,47
company,47
maganda,47
pose,47
reinstall,47
boleh,46
buat,46
doesnt,46
glitchy,46
android,45
army,45
language,45
mode,45
reply,45
server,45
ban,44
haha,44
que,44
quest,44
trust,44
future,43
harus,43
kasi,43
restart,43
tak,43
beg,42
computer,42
hop,42
iam,42
photobooth,42
spin,42
aap,41
buying,41
cache,41
corporation,41
fav,41
feed,41
lama,41
bcs,40
didnt,40
entertain,40
man,40
baju,39
edits,39
god,39
half,39
list,39
luck,39
mission,39
adventure,38
blah,38
challenge,38
child,38
decorate,38
skin,38
text,38
theme,38
yall,38
yea,38
afford,37
bagi,37
community,37
couple,37
detail,37
emoji,37
good,37
head,37
matter,37
notice,37
plsss,37
put,37
respond,37
samsung,37
tysm,37
vid,37
action,36
everybody,36
hairstyle,36
kalo,36
mag,36
pick,36
premium,36
self,36
sell,36
side,36
win,36
baby,35
beautiful,35
makeup,35
match,35
para,35
twitter,35
wear,35
gamenya,34
hahaha,34
happen,34
slot,34
tomorrow,34
tpi,34
activity,33
become,33
block,33
bro,33
creat,33
custom,33
dia,33
freinds,33
heart,33
hindi,33
kok,33
location,33
maker,33
platform,33
yung,33
area,32
bar,32
battery,32
colour,32
credit,32
gallery,32
jangan,32
masuk,32
pink,32
trend,32
vpn,32
wonder,32
zepetos,32
asap,31
copy,31
dah,31
image,31
kenapa,31
level,31
model,31
survey,31
sya,31
cloth,30
communicate,30
fast,30
forever,30
hear,30
increase,30
information,30
kalau,30
mga,30
microphone,30
tidak,30
appreciate,29
atleast,29
cartoon,29
cash,29
cry,29
effect,29
gesture,29
iphone,29
kan,29
parent,29
prob,29
promise,29
tau,29
bcz,28
car,28
costume,28
daughter,28
disney,28
figure,28
invite,28
kaya,28
min,28
run,28
saw,28
service,28
shoe,28
sooooo,28
superb,28
tbh,28
till,28
toon,28
bestie,27
confuse,27
course,27
dapat,27
default,27
eat,27
hangout,27
klo,27
mobile,27
tap,27
aplikasi,26
awsome,26
connect,26
dari,26
die,26
effort,26
limit,26
mess,26
speed,26
spend,26
spy,26
studio,26
wala,26
well,26
yah,26
apa,25
baru,25
content,25
forget,25
gtz,25
instal,25
line,25
opportunity,25
top,25
base,24
bff,24
birth,24
breathing,24
choose,24
collab,24
concern,24
dad,24
explore,24
follow,24
hijab,24
interact,24
kayo,24
minigames,24
miss,24
movement,24
movie,24
order,24
payment,24
pet,24
plzz,24
rise,24
sekali,24
susah,24
ton,24
view,24
zombie,24
apk,23
avater,23
bring,23
case,23
duper,23
hell,23
joke,23
lack,23
mahal,23
piercings,23
sort,23
speaker,23
variety,23
address,22
beacuse,22
boring,22
concept,22
contact,22
cuma,22
dark,22
deal,22
dowload,22
expression,22
hari,22
hii,22
ill,22
lah,22
lima,22
mad,22
orang,22
roleplay,22
sad,22
say,22
shane,22
sit,22
skip,22
stress,22
unlock,22
zepetor,22
adult,21
anime,21
baguss,21
blink,21
bother,21
cut,21
favorite,21
file,21
gmail,21
greet,21
meeting,21
nyesel,21
owner,21
reality,21
reset,21
ruin,21
sense,21
sticker,21
temen,21
walk,21
wheel,21
write,21
cat,20
city,20
collaboration,20
creativity,20
dito,20
emojis,20
fault,20
feedback,20
gold,20
ipad,20
jumpmaster,20
keyboard,20
lie,20
memory,20
mistake,20
reach,20
return,20
role,20
sekarang,20
solution,20
status,20
stranger,20
switch,20
tag,20
ticket,20
audio,19
bat,19
dulu,19
express,19
furniture,19
gameplay,19
hug,19
ice,19
india,19
interaction,19
isnt,19
karena,19
korea,19
pokoknya,19
product,19
read,19
sana,19
stream,19
wajib,19
allow,18
apple,18
bangett,18
bet,18
birthday,18
brand,18
class,18
complain,18
conspiracy,18
creation,18
dawson,18
dollar,18
entertainment,18
form,18
geme,18
insta,18
itzy,18
keren,18
lebih,18
lover,18
none,18
offline,18
permission,18
position,18
response,18
sale,18
save,18
scroll,18
slow,18
tab,18
teman,18
terima,18
training,18
wen,18
baik,17
bec,17
bgs,17
claim,17
creater,17
diperbaiki,17
drama,17
favourite,17
gender,17
hahahaha,17
helpful,17
huh,17
jungkook,17
kase,17
kita,17
land,17
lip,17
massage,17
mention,17
moment,17
net,17
news,17
occur,17
performance,17
pretty,17
reading,17
slime,17
spending,17
step,17
suck,17
sumpah,17
terus,17
test,17
thingy,17
warn,17
web,17
zapeto,17
acount,16
act,16
agency,16
answer,16
atau,16
ava,16
buka,16
category,16
couse,16
cream,16
currency,16
customer,16
din,16
drain,16
everyday,16
eyebrow,16
gamee,16
gane,16
gusto,16
heat,16
kaso,16
kya,16
laro,16
mask,16
men,16
mood,16
nge,16
prize,16
quit,16
rumour,16
safety,16
selfies,16
semua,16
street,16
struggle,16
thought,16
town,16
virus,16
weird,16
art,15
bang,15
bcuz,15
biar,15
bilang,15
bless,15
buggy,15
cellphone,15
coba,15
crush,15
customise,15
editor,15
explain,15
fair,15
father,15
fly,15
frame,15
freak,15
funny,15
hmm,15
indonesia,15
irritate,15
jem,15
juego,15
killer,15
logo,15
maaf,15
mail,15
manage,15
membuat,15
mohon,15
mulu,15
ngelag,15
nobody,15
office,15
sebab,15
thise,15
tip,15
tone,15
trade,15
travel,15
agak,14
animate,14
bag,14
bank,14
bcoz,14
bikin,14
board,14
build,14
cara,14
charecter,14
chill,14
count,14
dahil,14
dapet,14
difficulty,14
doll,14
dosent,14
epic,14
fall,14
food,14
happend,14
happens,14
height,14
imagine,14
joy,14
kadang,14
kamu,14
lil,14
lock,14
note,14
pas,14
pasti,14
perbaiki,14
por,14
ram,14
random,14
recommendation,14
release,14
scammer,14
shock,14
simulator,14
skirt,14
sudah,14
suggest,14
sure,14
theory,14
tht,14
tire,14
vote,14
youtuber,14
ability,13
anybody,13
attention,13
barang,13
beacause,13
beach,13
bermain,13
bottom,13
boyfriend,13
bruh,13
chatroom,13
christmas,13
club,13
crop,13
culture,13
deserve,13
diversity,13
door,13
drop,13
eror,13
filter,13
gitu,13
glad,13
graphic,13
heck,13
icon,13
kar,13
learn,13
letter,13
lisa,13
malaysia,13
official,13
overprice,13
pack,13
padahal,13
pake,13
personality,13
photobooths,13
power,13
preety,13
princess,13
promblem,13
proof,13
punya,13
quiz,13
redownload,13
result,13
sendiri,13
situation,13
siya,13
stage,13
subscribe,13
terimakasih,13
verify,13
verry,13
wishlist,13
worry,13
advice,12
appp,12
beauty,12
beli,12
booth,12
bunch,12
collection,12
con,12
concert,12
cover,12
cuman,12
dimonds,12
disappoint,12
fire,12
gabisa,12
gara,12
grow,12
gucci,12
haunt,12
hotel,12
info,12
itt,12
jimin,12
kim,12
knp,12
lemot,12
liat,12
link,12
listen,12
lmao,12
malah,12
male,12
meh,12
mix,12
obby,12
permainan,12
plenty,12
plssss,12
plzzz,12
progress,12
pun,12
repair,12
ride,12
scam,12
seperti,12
seruu,12
socialize,12
sometimes,12
spot,12
state,12
stick,12
student,12
suit,12
thanku,12
thes,12
uninstall,12
woman,12
yay,12
youre,12
abt,11
accesories,11
appearance,11
bahut,11
basta,11
becomes,11
besides,11
bio,11
bngt,11
bracelet,11
break,11
butt,11
cap,11
charter,11
dapetin,11
deserves,11
dev,11
distance,11
disturb,11
donload,11
dunia,11
excellent,11
fail,11
fake,11
fit,11
fitur,11
focus,11
frends,11
frnds,11
galaxy,11
grammar,11
hehehe,11
hmmm,11
ignore,11
ilike,11
imagination,11
irl,11
kata,11
kayak,11
keluar,11
lagg,11
launch,11
lose,11
lucu,11
macam,11
method,11
mother,11
muchh,11
muchhh,11
multiplayer,11
nak,11
pant,11
philippine,11
pin,11
pleasee,11
pokok,11
prblm,11
region,11
saja,11
signal,11
somebody,11
summer,11
tapos,11
tiba,11
transfer,11
trip,11
txt,11
username,11
verification,11
water,11
worth,11
youtubers,11
zcoins,11
zepetors,11
akun,10
auto,10
avator,10
becouse,10
bhi,10
bird,10
blue,10
blurry,10
building,10
business,10
censor,10
chest,10
closet,10
closing,10
damn,10
describe,10
disconnect,10
doubt,10
downloads,10
dude,10
ear,10
easy,10
expensive,10
force,10
ghost,10
gila,10
girlfriend,10
guna,10
hero,10
hide,10
interface,10
inventory,10
jdi,10
jelek,10
jennie,10
kami,10
kung,10
lobby,10
lucky,10
mais,10
makasih,10
mark,10
mouth,10
muy,10
panget,10
played,10
plea,10
plzzzz,10
process,10
regard,10
register,10
regret,10
relationship,10
repeat,10
require,10
respect,10
sedikit,10
selfie,10
set,10
sikit,10
sobrang,10
speak,10
spyware,10
submit,10
surprise,10
teleport,10
tetapi,10
tha,10
toxic,10
tuh,10
tunggu,10
uwu,10
wardrobe,10
wasnt,10
weekend,10
wise,10
aplikasinya,9
arm,9
artist,9
attack,9
award,9
bald,9
balik,9
bathroom,9
becuz,9
begin,9
beginner,9
ben,9
byee,9
center,9
classroom,9
clip,9
codashop,9
consume,9
couldnt,9
daters,9
death,9
dengan,9
development,9
dibuka,9
difference,9
dislike,9
display,9
dong,9
encanta,9
eyeliner,9
floor,9
foto,9
frustrate,9
harry,9
hater,9
hati,9
havent,9
hay,9
holiday,9
instruction,9
ive,9
jgn,9
karakter,9
kek,9
kena,9
laggs,9
lain,9
leg,9
length,9
los,9
mah,9
maintenance,9
mall,9
masih,9
menjadi,9
menu,9
muslim,9
nama,9
opening,9
partner,9
peace,9
period,9
plsssss,9
pool,9
porque,9
program,9
rank,9
recharge,9
relax,9
research,9
roll,9
satisfy,9
sayang,9
season,9
select,9
selection,9
semoga,9
senang,9
seronok,9
shoot,9
shopping,9
site,9
slayer,9
soalnya,9
somethings,9
soooooo,9
sooooooo,9
spent,9
stalk,9
talaga,9
tea,9
term,9
tge,9
toh,9
trial,9
wag,9
weight,9
yaa,9
abit,8
addition,8
adjust,8
advance,8
alt,8
arigato,8
avtar,8
bajunya,8
band,8
becuase,8
bella,8
belum,8
bonus,8
boom,8
boot,8
boredom,8
brain,8
cam,8
camp,8
cancel,8
charater,8
charcter,8
charge,8
communication,8
complains,8
consideration,8
contains,8
cooler,8
crazy,8
creep,8
dat,8
decoration,8
delet,8
demon,8
designer,8
devs,8
discover,8
dll,8
dog,8
downlod,8
dpt,8
draw,8
egg,8
emotion,8
esta,8
filipino,8
flaw,8
forgot,8
freedom,8
friendship,8
front,8
ganti,8
gif,8
goood,8
gotten,8
hahahah,8
hard,8
hold,8
honest,8
idc,8
imma,8
inspire,8
invitation,8
ito,8
jacket,8
jay,8
jewelry,8
jowa,8
judge,8
jumpa,8
kak,8
kali,8
kawan,8
mabar,8
mana,8
messenger,8
minecraft,8
minigame,8
muchhhh,8
multi,8
nag,8
neck,8
nickname,8
nowadays,8
patience,8
piece,8
playstore,8
possibility,8
potter,8
provide,8
purple,8
pwede,8
rambut,8
range,8
refund,8
sampe,8
saye,8
scare,8
sec,8
security,8
setiap,8
shut,8
sim,8
sock,8
son,8
sow,8
spread,8
starter,8
stuck,8
tail,8
tattoo,8
teen,8
tetep,8
thi,8
thousand,8
tom,8
topup,8
towards,8
trading,8
van,8
wach,8
waktu,8
watermark,8
wife,8
witch,8
wouldnt,8
youu,8
yun,8
zepetto,8
ahh,7
ama,7
anak,7
aspect,7
awal,7
awhile,7
ayo,7
badge,7
bagusss,7
bareng,7
becuse,7
believe,7
besties,7
bnyk,7
boat,7
bomb,7
buena,7
bukan,7
candy,7
cantik,7
capcut,7
caprk,7
char,7
chubby,7
cocok,7
coll,7
com,7
condition,7
convert,7
covid,7
curse,7
customisation,7
decide,7
decrease,7
disini,7
erase,7
escape,7
este,7
excuse,7
film,7
gacha,7
gadget,7
gampang,7
gemz,7
gliches,7
goodbye,7
gosh,7
government,7
gratis,7
groupchats,7
gud,7
hall,7
hame,7
happiness,7
hearing,7
het,7
hit,7
hole,7
homepage,7
horror,7
huff,7
huhu,7
hunt,7
husband,7
ima,7
imvu,7
ist,7
jam,7
jan,7
japan,7
jin,7
kebawah,7
kerana,7
kill,7
kitchen,7
loh,7
loss,7
lov,7
majority,7
maka,7
mama,7
max,7
memang,7
meme,7
menarik,7
mendapatkan,7
minta,7
msg,7
mucho,7
nito,7
niyo,7
nyo,7
nyu,7
papa,7
parkour,7
pass,7
pause,7
percent,7
police,7
pupil,7
push,7
quarantine,7
recognition,7
reel,7
refuse,7
rock,7
selalu,7
setting,7
sgt,7
shes,7
sir,7
skill,7
snow,7
software,7
solo,7
staff,7
sum,7
sus,7
teenager,7
thumb,7
title,7
toks,7
tooo,7
tracker,7
trash,7
universe,7
upgrade,7
wherein,7
window,7
wla,7
zep,7
zepato,7
zepito,7
zepteo,7
accord,6
air,6
akhir,6
allows,6
alright,6
amd,6
announcement,6
ano,6
anxiety,6
anytime,6
ate,6
baka,6
balance,6
bangettt,6
barbie,6
bawah,6
beat,6
